,session_id,cluster_id,mean_firing_rate,shank_id,num_spikes,firing_rate,presence_ratio,snr,isi_violations_ratio,isi_violations_count,rp_contamination,rp_violations,sliding_rp_violation,amplitude_cutoff,amplitude_median,amplitude_cv_median,amplitude_cv_range,sync_spike_2,sync_spike_4,sync_spike_8,firing_range,sd_ratio,unit_location_x,unit_location_y,unit_location_z,border_score
363,,290.0,9.638658670038092,0,30918,8.967866826181782,1.0,2.757287043581268,0.2248121653375171,187,0.2004133741827585,100,0.17,0.0001040745191017,-14.82,0.4460294246673584,0.4107440367341041,0.0740992302218772,0.0008409340837052,6.468723720809884e-05,13.6,1.1925371441653418,542.1429841444832,2013.2431280395206,12.097521758959488,0.29154045438253406
364,,292.0,20.075384398528236,0,58262,16.89908328569128,1.0,2.852569111727321,0.245114371944518,724,0.2784703467588448,472,0.19,4.4532792258726046e-06,-15.99,,,0.0688613504514091,0.0012357969173732,0.0002574576911194,20.320000000000004,1.179462709834516,540.4729897936759,2035.955122849949,13.283952461543237,0.24309633271084935
365,,293.0,5.919877386324852,0,19716,5.718690159292322,1.0,5.386677505406891,0.0295640119292017,10,0.0361294841266717,8,0.04,0.0004287056452928,-28.08,0.2483690083026886,0.2493277080357072,0.0691823899371069,0.0008622438628525,5.0720227226617976e-05,9.720000000000004,1.2298592676524591,533.4926901047081,2049.319476121775,8.826456924269937,
366,,294.0,20.736165819325965,0,66751,19.361345446486197,1.0,3.310407287056191,0.2749429828178362,1066,0.3161486922367971,688,0.255,3.886929183540701e-06,-16.77,0.4801101982593536,0.4240889102220535,0.0661862743629309,0.0011984839178439,0.0001198483917843,16.92,1.4244900231581,538.6988148550387,2058.2945865679244,14.36809477826049,0.2616992195359754
367,,297.0,6.214060895584114,0,21341,6.190026713808959,1.0,3.712183856997317,0.1640154700175987,65,0.1973714459303244,47,0.16,0.0005879981337742,-22.425,0.332645058631897,0.3677778616547584,0.0682254814675975,0.0012651703294128,9.371632069724945e-05,9.8,1.249074236055853,518.6777006882747,2082.115503006309,1.0000000000000155,-0.05507756250842063
368,,298.0,15.831598698290772,0,53044,15.385585352480316,1.0,2.631714023571878,0.2883587645084404,706,0.2928442716499135,408,0.235,6.496428830440311e-05,-15.21,0.5115338563919067,0.4207812756299972,0.0725812532991478,0.0011876932358042,9.426136792097127e-05,17.320000000000007,1.2439667046074163,538.7210782635095,2079.4498879091857,15.191667066396827,0.23993712759879346
369,,299.0,10.914962510209048,0,33149,9.614975658875084,1.0,2.621790216598685,0.1704699088385188,163,0.1659351641038494,97,0.155,3.402163028920458e-05,-14.235,0.5226608514785767,0.720727658271789,0.0823855923255603,0.0037406859935443,0.0003620018703429,13.0,1.40363418903724,511.2614275672936,2089.1374721412567,20.02668405661798,0.24229728793133382
370,,300.0,5.841428450522382,0,24927,7.230157719653059,1.0,3.286199866575683,0.2145452726758361,116,0.2468662813132834,78,0.2,0.0002535957190849,-18.914999,0.3667310178279876,0.3312936529517174,0.0682793757772696,0.0007622256990412,0.0,10.4,1.1239205124302707,537.5400689667965,2098.908715847429,11.166256610426796,0.15595057863663717
371,,302.0,9.581330601567057,0,21179,6.143038084989454,1.0,2.6249958236443294,0.1357894273136158,53,0.154062164198045,37,0.135,0.0004051225301434,-15.405,0.4605809450149536,0.7155222639441489,0.0951414136644789,0.0048160914113036,0.0010387648142027,15.4,1.4191001741880709,474.39967550649277,2108.0497543197084,20.790111736169855,0.2503376918976457
372,,303.0,13.882444370275557,0,37677,10.928336839706676,1.0,2.76195130975199,0.2031992398583352,251,0.1757338141813285,132,0.155,2.1884142740440472e-05,-15.21,0.4768398404121399,0.5738354980945587,0.0744220612044483,0.0021233113039785,0.0001592483477983,12.8,1.279237482738976,525.9672313530392,2118.6145133124232,15.806392161750509,0.2740228567725966
373,,304.0,6.232164496153914,0,16871,4.893488622307809,1.0,6.292452437460699,0.0444131955639386,11,0.0496850614633315,8,0.045,1.5338915913476306e-05,-36.855,0.197582259774208,0.2082768157124519,0.0785964080374607,0.0009483729476616,5.927330922885425e-05,9.6,1.252765377354898,523.77066754938,2103.923119122148,1.6922713797332676,0.08985006217884388
374,,305.0,15.044092073504439,0,43857,12.720866013191486,1.0,1.920137832278661,0.2085204114158792,349,0.1650881497172602,169,0.145,5.90060979193474e-06,-11.505,0.6600244641304016,0.9832094609737384,0.0970654627539503,0.0083909068107713,0.0012996785005814,18.0,1.4754587160214367,523.6202058559933,2140.1148040856283,26.714175271487495,0.26225483984212783
375,,306.0,1.9401025277303157,0,7403,2.147264315745641,1.0,1.6781978818809964,0.5242343782555484,25,0.504921728095435,12,0.34,0.0006423973168775,-9.555,0.8809608817100525,1.2844361156225212,0.1300823990274213,0.0029717682020802,0.0004052411184654,4.4,1.5090734857404011,532.8668362369708,2144.891338469657,21.242627847499783,0.1630975086505328
376,,308.0,29.075891148480853,0,77990,22.621254084155417,1.0,2.8642996659205666,0.2495893009908601,1321,0.2128123165457086,671,0.175,3.8892224647517846e-05,-15.795,0.4343095123767853,0.4959098845720289,0.065969996153353,0.0021797666367483,0.0001410437235543,19.92,1.2224543168944375,525.5099185782353,2174.283158653563,15.801777033479862,0.2546833357414424
377,,310.0,16.462207451472167,0,40461,11.735845127567794,1.0,2.8683822937639656,0.3215090790148988,458,0.416188224227543,313,0.305,0.0001590005928181,-15.405,0.4459593594074249,0.6054678559303277,0.0904821927288005,0.0044487284051308,0.0005437334717382,20.200000000000003,1.3966995236648485,500.2871188566773,2206.8896613669313,32.86614809600799,0.2560684978389289
378,,311.0,3.0459307958689794,0,12848,3.726604339956774,1.0,2.585296002714536,0.3411347896749054,49,0.4241056610657544,32,,2.014187318342169e-05,-13.844999,0.4753673076629638,0.4825894981622696,0.0765099626400996,0.0021014943960149,7.783312577833126e-05,7.999999999999999,1.2283474127532574,545.150909548054,2208.2048559136083,21.932312400137356,0.2726501362515165
379,,314.0,6.3438033663343525,0,26672,7.736300665887848,1.0,3.19694701661388,0.4878617460683527,302,0.7457119468107466,193,,0.0001345316524465,-17.55,0.4059202373027801,0.4266037970781324,0.0869451109778044,0.001874625074985,0.0001124775044991,17.4,1.3355616030451507,523.3354136452961,2186.451808765857,12.342149022017995,0.17381494623069058
